Datetime,Open,High,Low,Close
2020-04-21T10:45:00Z,8640.2,8648.4,8622.7,8628.1
2020-04-21T11:00:00Z,8628.2,8642.1,8616.1,8627.6
2020-04-21T11:15:00Z,8627.8,8633.9,8617.1,8620.7
2020-04-21T11:30:00Z,8620.8,8624.9,8610.1,8613.4
2020-04-21T11:45:00Z,8613.6,8626.5,8610.1,8614.4
2020-04-21T12:00:00Z,8614.1,8619.9,8601.1,8612.4
2020-04-21T12:15:00Z,8612.5,8633.4,8606.4,8625.9
2020-04-21T12:30:00Z,8625.6,8629.4,8611.6,8619.4
2020-04-21T12:45:00Z,8619.3,8630.9,8607.6,8613.3
2020-04-21T13:00:00Z,8613.6,8625.4,8604.6,8624.3
2020-04-21T13:15:00Z,8624.1,8639.4,8618.9,8636.6
2020-04-21T13:30:00Z,8636.1,8657.9,8544.1,8546.6
2020-04-21T13:45:00Z,8546.4,8595.1,8536.1,8589.4
2020-04-21T14:00:00Z,8589.3,8596.1,8551.1,8554.8
2020-04-21T14:15:00Z,8554.9,8561.4,8520.9,8542.6
2020-04-21T14:30:00Z,8542.4,8548.8,8484.9,8494.9
2020-04-21T14:45:00Z,8495.1,8500.7,8393.6,8400.1
2020-04-21T15:00:00Z,8400.2,8418.7,8366.1,8368.7
2020-04-21T15:15:00Z,8368.7,8399.9,8350.8,8374.4
2020-04-21T15:30:00Z,8374.4,8406.9,8347.9,8355.4
2020-04-21T15:45:00Z,8355.3,8413.5,8353.6,8409.6
2020-04-21T16:00:00Z,8409.5,8419.2,8387.1,8407.4
2020-04-21T16:15:00Z,8407.7,8414.9,8378.9,8391.2
2020-04-21T16:30:00Z,8391.4,8396.2,8358.8,8364.7
2020-04-21T16:45:00Z,8364.9,8399.7,8358.4,8397.4
2020-04-21T17:00:00Z,8397.7,8432.4,8390.6,8420.2
2020-04-21T17:15:00Z,8420.4,8457.4,8415.9,8456.9
2020-04-21T17:30:00Z,8456.7,8482.2,8443.1,8479.8
2020-04-21T17:45:00Z,8479.9,8482.7,8446.5,8460.9
2020-04-21T18:00:00Z,8460.7,8497.4,8441.6,8496.2
2020-04-21T18:15:00Z,8496.1,8522.2,8470.4,8498.6
2020-04-21T18:30:00Z,8498.6,8506.2,8436.9,8444.4
2020-04-21T18:45:00Z,8444.3,8449.2,8419.6,8427.7
2020-04-21T19:00:00Z,8427.4,8444.4,8392.5,8436.8
2020-04-21T19:15:00Z,8436.7,8472.2,8433.7,8451.4
2020-04-21T19:30:00Z,8451.5,8485.9,8431.2,8442.7
2020-04-21T19:45:00Z,8442.8,8448.2,8384,8396.1
2020-04-21T20:00:00Z,8396.4,8447.4,8396.4,8436.8
2020-04-21T20:30:00Z,8424.2,8435.1,8418.1,8428.1
2020-04-21T20:45:00Z,8428.1,8443.5,8427,8440.4
2020-04-21T22:00:00Z,8473.8,8477.3,8453.2,8462.8
2020-04-21T22:15:00Z,8462.3,8474.3,8455.1,8468.6
2020-04-21T22:30:00Z,8468.7,8474.3,8461.9,8470.1
2020-04-21T22:45:00Z,8470.2,8471.3,8443.4,8461.2
2020-04-21T23:00:00Z,8461.3,8463.1,8433.7,8444.7
2020-04-21T23:15:00Z,8444.6,8454.6,8431.8,8446.8
2020-04-21T23:30:00Z,8446.7,8459.2,8443.9,8457.7
2020-04-21T23:45:00Z,8457.6,8467,8441.6,8464.3
2020-04-22T00:00:00Z,8464.2,8496.6,8414.8,8415.6
2020-04-22T00:15:00Z,8415.5,8436.3,8406.4,8418.4
2020-04-22T00:30:00Z,8418.1,8449.7,8416,8444.2
2020-04-22T00:45:00Z,8445.2,8450.9,8420.5,8450.7
2020-04-22T01:00:00Z,8450.8,8464.4,8433.3,8454.5
2020-04-22T01:15:00Z,8454.4,8479.6,8451.9,8472.6
2020-04-22T01:30:00Z,8472.5,8476.2,8441.9,8449.4
2020-04-22T01:45:00Z,8449.6,8466.3,8436.6,8456.9
2020-04-22T02:00:00Z,8456.9,8458.7,8434.4,8449.7
2020-04-22T02:15:00Z,8449.9,8463.9,8444.5,8457.5
2020-04-22T02:30:00Z,8458.7,8468.1,8448.4,8466.5
2020-04-22T02:45:00Z,8466.5,8468.9,8456.9,8467.7
2020-04-22T03:00:00Z,8468.1,8472.2,8457.5,8458.3
2020-04-22T03:15:00Z,8458.4,8462.6,8443.9,8461.4
2020-04-22T03:30:00Z,8461.3,8471,8453.9,8457.6
2020-04-22T03:45:00Z,8457.6,8471.6,8453.2,8464.2
2020-04-22T04:00:00Z,8463.1,8476.9,8458,8472.4
2020-04-22T04:15:00Z,8472.5,8483.2,8467.9,8472.4
2020-04-22T04:30:00Z,8472.4,8474,8441.4,8450
2020-04-22T04:45:00Z,8450.2,8455.2,8428,8439.9
2020-04-22T05:00:00Z,8440,8469.8,8438.9,8462.7
2020-04-22T05:15:00Z,8462.8,8476.3,8451.9,8474.2
2020-04-22T05:30:00Z,8474.1,8504.4,8465.6,8498.2
2020-04-22T05:45:00Z,8498.1,8514.2,8491,8502.6
2020-04-22T06:00:00Z,8502.5,8504.2,8486.1,8500
2020-04-22T06:15:00Z,8499.9,8533,8499.9,8518.6
2020-04-22T06:30:00Z,8518.4,8532.6,8511.6,8520.8
2020-04-22T06:45:00Z,8520.9,8543.4,8513.4,8515.5
2020-04-22T07:00:00Z,8515.9,8523.5,8504.9,8512.5
2020-04-22T07:15:00Z,8512.3,8529.3,8502.1,8520.4
2020-04-22T07:30:00Z,8520.4,8532.8,8498.1,8516.9
2020-04-22T07:45:00Z,8516.7,8528.3,8509.4,8513.2
2020-04-22T08:00:00Z,8513.3,8533.3,8505,8525.2
2020-04-22T08:15:00Z,8525.3,8541.9,8520.2,8532.6
2020-04-22T08:30:00Z,8532.9,8553.8,8529.9,8544
2020-04-22T08:45:00Z,8544.1,8558.5,8533.9,8554.8
2020-04-22T09:00:00Z,8554.7,8571.5,8552.4,8567.5
2020-04-22T09:15:00Z,8567.3,8574.2,8559.6,8565.5
2020-04-22T09:30:00Z,8565.4,8567,8549.5,8556.7
2020-04-22T09:45:00Z,8556.8,8563,8548,8554.2
2020-04-22T10:00:00Z,8554.3,8560.5,8530.2,8539.6
2020-04-22T10:15:00Z,8539.5,8539.9,8524.2,8527.6
2020-04-22T10:30:00Z,8527.7,8533.8,8516.6,8522
2020-04-22T10:45:00Z,8522.1,8536,8518.2,8534.5
2020-04-22T11:00:00Z,8534.3,8542,8528.9,8541.1
2020-04-22T11:15:00Z,8541.2,8543.8,8524.6,8529.8
2020-04-22T11:30:00Z,8529.8,8539.5,8522.3,8526.7
2020-04-22T11:45:00Z,8526.6,8545.8,8523.5,8544.8
2020-04-22T12:00:00Z,8544.5,8544.5,8519.4,8526.2
2020-04-22T12:15:00Z,8526.3,8545.2,8517.9,8540.2
2020-04-22T12:30:00Z,8540.3,8556,8536.5,8551.7
2020-04-22T12:45:00Z,8551.7,8583.8,8550.9,8578.5
2020-04-22T13:00:00Z,8578.3,8585.8,8566,8579.9
2020-04-22T13:15:00Z,8580.1,8585,8573.7,8574.9
2020-04-22T13:30:00Z,8574.5,8604.5,8548.5,8571.7
2020-04-22T13:45:00Z,8571.8,8588.3,8540.7,8580.7
2020-04-22T14:00:00Z,8581,8592,8554.7,8556.5
2020-04-22T14:15:00Z,8556.6,8599.8,8552.8,8580.1
2020-04-22T14:30:00Z,8580.2,8614.8,8578.3,8602
2020-04-22T14:45:00Z,8602.1,8607.3,8572.5,8580.3
2020-04-22T15:00:00Z,8580.4,8596.9,8569.5,8593.5
2020-04-22T15:15:00Z,8593.3,8611.3,8590.8,8595.2
2020-04-22T15:30:00Z,8595.1,8614.8,8589.4,8608.5
2020-04-22T15:45:00Z,8608.2,8612.6,8596,8602.5
2020-04-22T16:00:00Z,8602.6,8617.3,8597,8605.5
2020-04-22T16:15:00Z,8605.7,8613.5,8601.7,8606.7
2020-04-22T16:30:00Z,8606.9,8630.3,8603.7,8621.8
2020-04-22T16:45:00Z,8621.7,8626.8,8607.2,8616
2020-04-22T17:00:00Z,8615.9,8621.5,8606,8619
2020-04-22T17:15:00Z,8619.2,8643.8,8618,8642.8
2020-04-22T17:30:00Z,8642.9,8648.8,8631.5,8646.5
2020-04-22T17:45:00Z,8646.6,8658.8,8642.2,8654.6
2020-04-22T18:00:00Z,8654.5,8660.6,8647.2,8651.9
2020-04-22T18:15:00Z,8652,8672.5,8645.7,8660.1
2020-04-22T18:30:00Z,8660.1,8681,8660.1,8680.8
2020-04-22T18:45:00Z,8680.9,8686.8,8670.2,8681.9
2020-04-22T19:00:00Z,8681.7,8689.8,8672.7,8673.9
2020-04-22T19:15:00Z,8673.7,8688.3,8667.7,8675.4
2020-04-22T19:30:00Z,8675.4,8689.3,8673.9,8685.5
2020-04-22T19:45:00Z,8685.3,8705.7,8652.2,8655.3
2020-04-22T20:00:00Z,8655.5,8655.8,8628.2,8642.8
2020-04-22T20:30:00Z,8642.1,8645.7,8636.1,8637.8
2020-04-22T20:45:00Z,8637.7,8642.7,8635.5,8639.4
2020-04-22T22:00:00Z,8637.9,8641.9,8618,8639.6
2020-04-22T22:15:00Z,8639.7,8641.9,8628,8633.4
2020-04-22T22:30:00Z,8633.7,8637.1,8620.8,8634.9
2020-04-22T22:45:00Z,8635,8635.1,8619,8626.4
2020-04-22T23:00:00Z,8626.5,8629.4,8611.6,8617.4
2020-04-22T23:15:00Z,8617.2,8627.4,8613.4,8624.5
2020-04-22T23:30:00Z,8624.6,8625.1,8608.9,8615
2020-04-22T23:45:00Z,8614.9,8624.2,8609.2,8623.8
2020-04-23T00:00:00Z,8624,8636.2,8608.4,8610.5
2020-04-23T00:15:00Z,8610.4,8616.1,8592.9,8609.5
2020-04-23T00:30:00Z,8609.6,8618.3,8597.9,8617.3
2020-04-23T00:45:00Z,8617.2,8633.4,8611.4,8619.4
2020-04-23T01:00:00Z,8619.6,8659.1,8619.5,8643.6
2020-04-23T01:15:00Z,8642.4,8656.8,8637.9,8638.6
2020-04-23T01:30:00Z,8638.5,8652.1,8627.2,8631.1
2020-04-23T01:45:00Z,8631.2,8638.9,8619.5,8623.4
2020-04-23T02:00:00Z,8623.5,8628.2,8619,8622
2020-04-23T02:15:00Z,8621.9,8621.9,8597.6,8603.2
2020-04-23T02:30:00Z,8603.2,8613.8,8589.4,8592.4
2020-04-23T02:45:00Z,8592.3,8601.2,8588.1,8598.3
2020-04-23T03:00:00Z,8598,8604,8591.4,8603.6
2020-04-23T03:15:00Z,8603.5,8611.5,8598.5,8607.7
2020-04-23T03:30:00Z,8607,8613.9,8590.4,8593.4
2020-04-23T03:45:00Z,8592.4,8600.8,8591,8599.2
2020-04-23T04:00:00Z,8599.1,8608,8596.3,8598.2
2020-04-23T04:15:00Z,8599.4,8615.7,8597.5,8611.4
2020-04-23T04:30:00Z,8611.5,8632,8608.8,8625.5
2020-04-23T04:45:00Z,8625.6,8625.9,8612.5,8622.8
2020-04-23T05:00:00Z,8623,8651.6,8622.3,8640
2020-04-23T05:15:00Z,8640.1,8651.2,8635.1,8646.1
2020-04-23T05:30:00Z,8646.2,8651.9,8628.8,8633.1
2020-04-23T05:45:00Z,8633,8641.8,8623.9,8634
2020-04-23T06:00:00Z,8634.9,8664.8,8618.5,8653.3
2020-04-23T06:15:00Z,8653.2,8662.4,8650.5,8662.3
2020-04-23T06:30:00Z,8662.1,8682.5,8658.1,8679.8
2020-04-23T06:45:00Z,8680,8685,8668.3,8670.7
2020-04-23T07:00:00Z,8671.3,8675.7,8658.4,8667.4
2020-04-23T07:15:00Z,8667,8667,8628.7,8640.4
2020-04-23T07:30:00Z,8640.2,8649.2,8621.9,8626.1
2020-04-23T07:45:00Z,8626,8626,8609,8611.1
2020-04-23T08:00:00Z,8611,8624,8602.3,8620.1
2020-04-23T08:15:00Z,8620.2,8634,8618.1,8632.5
2020-04-23T08:30:00Z,8632.4,8636.9,8624.4,8629.8
2020-04-23T08:45:00Z,8630,8634.7,8618.2,8622.2
2020-04-23T09:00:00Z,8622.4,8645.5,8618.6,8643.1
2020-04-23T09:15:00Z,8643.2,8649.3,8638.2,8648.9
2020-04-23T09:30:00Z,8648.8,8664.3,8646,8650.4
2020-04-23T09:45:00Z,8650.4,8665.7,8647.2,8663.6
2020-04-23T10:00:00Z,8663.7,8664.4,8641.4,8641.4
2020-04-23T10:15:00Z,8641.5,8648.2,8638.1,8646.2
2020-04-23T10:30:00Z,8646.3,8646.3,8622.2,8629.2
2020-04-23T10:45:00Z,8629.1,8638.1,8624.7,8627.9
2020-04-23T11:00:00Z,8628.1,8651.2,8627.7,8646.4
2020-04-23T11:15:00Z,8646.5,8657.7,8643.7,8648.6
2020-04-23T11:30:00Z,8648.7,8657.1,8647.9,8650.5
2020-04-23T11:45:00Z,8650.4,8652.5,8640.4,8652.5
2020-04-23T12:00:00Z,8652.6,8654,8634,8649.9
2020-04-23T12:15:00Z,8649.7,8666.2,8647.2,8665.7
2020-04-23T12:30:00Z,8665.8,8680.7,8653.8,8678.2
2020-04-23T12:45:00Z,8678.1,8703.6,8678.1,8702
2020-04-23T13:00:00Z,8702.2,8705.7,8690.2,8692.9
2020-04-23T13:15:00Z,8693,8703.2,8683.7,8683.9
2020-04-23T13:30:00Z,8684,8750.7,8670,8738.5
2020-04-23T13:45:00Z,8738.6,8745.7,8713.2,8730.4
2020-04-23T14:00:00Z,8730.6,8749.4,8716.7,8735.3
2020-04-23T14:15:00Z,8735.5,8764.9,8724.7,8761.3
2020-04-23T14:30:00Z,8761.3,8793.7,8760.3,8786.7
2020-04-23T14:45:00Z,8786.6,8790.2,8769.2,8776
2020-04-23T15:00:00Z,8775.7,8777.3,8751.4,8759.5
2020-04-23T15:15:00Z,8759.5,8776,8754,8773.7
2020-04-23T15:30:00Z,8773.9,8775.5,8738.4,8741.2
2020-04-23T15:45:00Z,8741.5,8741.7,8724.6,8735.7
2020-04-23T16:00:00Z,8735.9,8750.9,8729.2,8748.7
2020-04-23T16:15:00Z,8748.9,8768.2,8743.7,8767.4
2020-04-23T16:30:00Z,8767.5,8771.5,8697.7,8706.9
2020-04-23T16:45:00Z,8707.2,8725.2,8619.7,8709.7
2020-04-23T17:00:00Z,8709.9,8741.4,8705.7,8737.2
2020-04-23T17:15:00Z,8737.4,8738.7,8655.2,8674
2020-04-23T17:30:00Z,8674.1,8699,8650.9,8656.2
2020-04-23T17:45:00Z,8656.1,8670.3,8623.7,8648.2
2020-04-23T18:00:00Z,8648.1,8654.8,8615.2,8646.1
2020-04-23T18:15:00Z,8645.5,8687.2,8643.7,8679
2020-04-23T18:30:00Z,8678.7,8692.7,8669.2,8683.7
2020-04-23T18:45:00Z,8683.9,8715.1,8675.7,8708.5
2020-04-23T19:00:00Z,8708.2,8711.5,8663.9,8669.7
2020-04-23T19:15:00Z,8669.9,8672.5,8636.5,8656.5
2020-04-23T19:30:00Z,8656.5,8670.5,8634.2,8649.2
2020-04-23T19:45:00Z,8649.3,8671.9,8628.4,8635.5
2020-04-23T20:00:00Z,8635.2,8636.2,8600.7,8607.2
2020-04-23T20:30:00Z,8607.1,8615.8,8597.7,8615.8
2020-04-23T20:45:00Z,8615.7,8620.7,8607.8,8608.3
2020-04-23T22:00:00Z,8578,8599.4,8575,8588.3
2020-04-23T22:15:00Z,8588.2,8589.7,8572,8572
2020-04-23T22:30:00Z,8572.1,8582.4,8539,8555.1
2020-04-23T22:45:00Z,8555,8562.8,8548.7,8558.4
2020-04-23T23:00:00Z,8558.5,8565.5,8548.2,8548.6
2020-04-23T23:15:00Z,8548.7,8563.6,8548.2,8561.9
2020-04-23T23:30:00Z,8562.1,8568.2,8547.2,8552.1
2020-04-23T23:45:00Z,8551.9,8565.6,8551.2,8561
2020-04-24T00:00:00Z,8561.4,8573.7,8533.5,8542.5
2020-04-24T00:15:00Z,8542.6,8544.6,8529.7,8532.7
2020-04-24T00:30:00Z,8533.5,8540.8,8519.7,8537.1
2020-04-24T00:45:00Z,8537,8544.6,8523.5,8536.3
2020-04-24T01:00:00Z,8535.5,8549.3,8534.6,8547
2020-04-24T01:15:00Z,8546.9,8547.6,8510.6,8518.2
2020-04-24T01:30:00Z,8517.5,8541,8507.1,8536.7
2020-04-24T01:45:00Z,8537.8,8539.5,8524.5,8526
2020-04-24T02:00:00Z,8525.8,8548.4,8522,8548.3
2020-04-24T02:15:00Z,8548.4,8552,8538.5,8540.1
2020-04-24T02:30:00Z,8540,8562.7,8538.7,8561
2020-04-24T02:45:00Z,8561.1,8562.5,8545.9,8552
2020-04-24T03:00:00Z,8552.1,8561.1,8550.4,8555.4
2020-04-24T03:15:00Z,8555.3,8555.8,8543.3,8547.5
2020-04-24T03:30:00Z,8548.4,8554.3,8541,8544.7
2020-04-24T03:45:00Z,8544.5,8548.5,8542.1,8543.2
2020-04-24T04:00:00Z,8544.3,8561.8,8543.1,8557.2
2020-04-24T04:15:00Z,8557.1,8560.5,8552.6,8558.6
2020-04-24T04:30:00Z,8558.7,8561,8539.9,8541.7
2020-04-24T04:45:00Z,8541.6,8549.5,8539.7,8544.1
2020-04-24T05:00:00Z,8544.2,8545.8,8513.3,8525.3
2020-04-24T05:15:00Z,8524.5,8542.4,8523.7,8541.9
2020-04-24T05:30:00Z,8542.1,8549.4,8536.1,8548.7
2020-04-24T05:45:00Z,8548.6,8551,8535.9,8541.4
2020-04-24T06:00:00Z,8541.4,8545,8520.1,8538.6
2020-04-24T06:15:00Z,8538.3,8558.4,8537,8542.4
2020-04-24T06:30:00Z,8542.2,8550.2,8536,8547.7
2020-04-24T06:45:00Z,8547.8,8576.5,8545.1,8574.4
2020-04-24T07:00:00Z,8574.5,8592,8557,8572
2020-04-24T07:15:00Z,8572.2,8584.5,8562.2,8565.4
2020-04-24T07:30:00Z,8565.3,8585.2,8562,8582.6
2020-04-24T07:45:00Z,8582.5,8584.8,8569.5,8575.6
2020-04-24T08:00:00Z,8575.8,8577.5,8560.6,8565.5
2020-04-24T08:15:00Z,8565.3,8566.2,8551.3,8560.4
2020-04-24T08:30:00Z,8560.6,8569.8,8555.3,8562.9
2020-04-24T08:45:00Z,8562.9,8576.7,8560.3,8571.4
2020-04-24T09:00:00Z,8571.5,8617.1,8571.5,8613.5
2020-04-24T09:15:00Z,8613.8,8636.4,8604.7,8626.4
2020-04-24T09:30:00Z,8626.5,8634.2,8618.1,8625.4
2020-04-24T09:45:00Z,8625.3,8645.5,8624.5,8630.3
2020-04-24T10:00:00Z,8630.4,8633,8620.4,8625.6
2020-04-24T10:15:00Z,8625.5,8643.2,8625.2,8629.4
2020-04-24T10:30:00Z,8629.3,8640.7,8626.2,8638.1
2020-04-24T10:45:00Z,8638,8671.8,8637.8,8671.7
2020-04-24T11:00:00Z,8671.6,8674.8,8655.7,8663
2020-04-24T11:15:00Z,8663.2,8667.9,8652.6,8666.4
2020-04-24T11:30:00Z,8666.3,8666.9,8650.2,8652
2020-04-24T11:45:00Z,8651.9,8652,8637.6,8643.1
2020-04-24T12:00:00Z,8643.3,8649.5,8635.1,8637.3
2020-04-24T12:15:00Z,8637.5,8655.1,8631.2,8647.5
2020-04-24T12:30:00Z,8647.6,8676.7,8647.1,8673
2020-04-24T12:45:00Z,8672.9,8682.7,8661.6,8664
2020-04-24T13:00:00Z,8664,8672,8655.8,8656.7
2020-04-24T13:15:00Z,8656.6,8663.9,8648.7,8652.9
2020-04-24T13:30:00Z,8653,8675.9,8625.4,8633.4
2020-04-24T13:45:00Z,8633.3,8642.2,8592.6,8596.9
2020-04-24T14:00:00Z,8597,8642.2,8597,8635.3
2020-04-24T14:15:00Z,8635.3,8661.7,8626.7,8644.9
2020-04-24T14:30:00Z,8645,8679,8637.3,8670.8
2020-04-24T14:45:00Z,8670.8,8676.7,8640.5,8647.3
2020-04-24T15:00:00Z,8647.4,8650.9,8618.7,8630.9
2020-04-24T15:15:00Z,8631,8658.7,8629.7,8644.4
2020-04-24T15:30:00Z,8644.5,8655.3,8627.9,8645.9
2020-04-24T15:45:00Z,8645.8,8666,8642,8656.7
2020-04-24T16:00:00Z,8656.8,8675.4,8644.2,8668.6
2020-04-24T16:15:00Z,8668.5,8688.8,8659.2,8686.4
2020-04-24T16:30:00Z,8686.8,8702.4,8678.4,8696
2020-04-24T16:45:00Z,8696.2,8698.2,8684.3,8692.5
2020-04-24T17:00:00Z,8692.2,8695.9,8676.9,8681
2020-04-24T17:15:00Z,8680.7,8689.2,8675.7,8688.4
2020-04-24T17:30:00Z,8688.3,8706.5,8682.4,8705.1
2020-04-24T17:45:00Z,8705.4,8729.4,8702,8727.1
2020-04-24T18:00:00Z,8727.2,8737.6,8721.4,8729.3
2020-04-24T18:15:00Z,8729.1,8739.6,8722.2,8730.1
2020-04-24T18:30:00Z,8730.1,8751.9,8726.2,8744.7
2020-04-24T18:45:00Z,8744.6,8754.2,8734.7,8743.7
2020-04-24T19:00:00Z,8743.7,8760.7,8730.3,8744.7
2020-04-24T19:15:00Z,8744.7,8761.5,8737.3,8761.1
2020-04-24T19:30:00Z,8761.1,8786.2,8755.9,8783.9
2020-04-24T19:45:00Z,8784,8789.1,8760.5,8779.2
2020-04-24T20:00:00Z,8779.2,8786.9,8770.4,8776.7
2020-04-24T20:30:00Z,8777.6,8779.9,8771.8,8776.4
2020-04-24T20:45:00Z,8776.4,8778.7,8772.6,8773
2020-04-26T22:00:00Z,8803.6,8818.7,8747.1,8770
2020-04-26T22:15:00Z,8769.9,8775.1,8759.9,8764.5
2020-04-26T22:30:00Z,8764.7,8767.8,8741.1,8745.3
2020-04-26T22:45:00Z,8745.4,8761.4,8738.8,8740.7
2020-04-26T23:00:00Z,8741,8759.4,8741,8756.2
2020-04-26T23:15:00Z,8756.3,8778.4,8750,8773.9
2020-04-26T23:30:00Z,8774.2,8778,8755.1,8760.3
2020-04-26T23:45:00Z,8760.2,8766.4,8752.9,8762.5
2020-04-27T00:00:00Z,8762.5,8773.5,8746.4,8760.2
2020-04-27T00:15:00Z,8760.1,8776.2,8758.1,8772.4
2020-04-27T00:30:00Z,8772.1,8773.8,8756.3,8760.6
2020-04-27T00:45:00Z,8760.7,8796.9,8760.6,8794.6
2020-04-27T01:00:00Z,8794.5,8798.1,8778.6,8784.1
2020-04-27T01:15:00Z,8784,8794.2,8778.6,8792.3
2020-04-27T01:30:00Z,8792.4,8810.2,8789.8,8803.9
2020-04-27T01:45:00Z,8803.9,8820,8803.6,8814.1
2020-04-27T02:00:00Z,8815,8833.7,8811.4,8828.3
2020-04-27T02:15:00Z,8828.4,8830.2,8817.4,8821.1
2020-04-27T02:30:00Z,8821.2,8838,8820.1,8832.8
2020-04-27T02:45:00Z,8832.8,8833.9,8824.1,8828.4
2020-04-27T03:00:00Z,8828.3,8846.1,8827.1,8838.5
2020-04-27T03:15:00Z,8838.4,8845.4,8834.9,8838.7
2020-04-27T03:30:00Z,8838.2,8843.8,8830.3,8835
2020-04-27T03:45:00Z,8835.3,8847.6,8829.4,8845.5
2020-04-27T04:00:00Z,8845.4,8856.8,8843.5,8856.6
2020-04-27T04:15:00Z,8856.3,8858.7,8849.6,8857.7
2020-04-27T04:30:00Z,8857.8,8889.7,8856.2,8880.8
2020-04-27T04:45:00Z,8880.9,8897,8879.6,8891.1
2020-04-27T05:00:00Z,8891,8901.3,8878.1,8882.6
2020-04-27T05:15:00Z,8882.5,8900.7,8874.3,8895.1
2020-04-27T05:30:00Z,8895,8895.1,8883.5,8890.3
2020-04-27T05:45:00Z,8890.4,8907,8890.4,8892
2020-04-27T06:00:00Z,8892.1,8897.5,8867.9,8874.2
2020-04-27T06:15:00Z,8873.1,8880.9,8864.4,8865.3
2020-04-27T06:30:00Z,8865.4,8873,8856.4,8864.1
2020-04-27T06:45:00Z,8864,8868.8,8856.4,8864.4
2020-04-27T07:00:00Z,8864.9,8867.5,8848.5,8865.3
2020-04-27T07:15:00Z,8865.2,8869.1,8851.8,8862.6
2020-04-27T07:30:00Z,8862.8,8884.1,8859.5,8882.6
2020-04-27T07:45:00Z,8882.8,8899.9,8882.8,8890.7
2020-04-27T08:00:00Z,8890.6,8890.8,8873.7,8878.1
2020-04-27T08:15:00Z,8878,8878.1,8861,8866.1
2020-04-27T08:30:00Z,8865.8,8884.1,8858.8,8872.6
2020-04-27T08:45:00Z,8872.5,8885.8,8872.5,8882.9
2020-04-27T09:00:00Z,8882.5,8893.2,8872.1,8889.1
2020-04-27T09:15:00Z,8889.2,8898.8,8887.3,8897.8
2020-04-27T09:30:00Z,8897.7,8906.1,8892.3,8900.5
2020-04-27T09:45:00Z,8900.5,8903.1,8892.5,8898.8
2020-04-27T10:00:00Z,8898.6,8898.6,8882,8887.5
2020-04-27T10:15:00Z,8887.6,8892.2,8877.9,8880.7
2020-04-27T10:30:00Z,8880.8,8889.8,8875.3,8877.8
2020-04-27T10:45:00Z,8877.7,8881.5,8868.9,8870
2020-04-27T11:00:00Z,8870.3,8876.1,8864.8,8876.1
2020-04-27T11:15:00Z,8875.8,8883.5,8869.3,8882.6
2020-04-27T11:30:00Z,8882.4,8888.9,8879.3,8888.7
2020-04-27T11:45:00Z,8888.8,8894.3,8883,8883.8
2020-04-27T12:00:00Z,8884.1,8889.6,8880.3,8888.3
2020-04-27T12:15:00Z,8888.4,8895.4,8883.5,8885.3
2020-04-27T12:30:00Z,8885.3,8899.3,8877.4,8882.9
2020-04-27T12:45:00Z,8882.8,8885.2,8875.6,8877.6
2020-04-27T13:00:00Z,8877.3,8891.1,8874.2,8878.9
2020-04-27T13:15:00Z,8878.8,8883.1,8863.2,8868.1
2020-04-27T13:30:00Z,8867.8,8868.9,8829.4,8841.4
2020-04-27T13:45:00Z,8841.3,8877,8838.5,8875.1
2020-04-27T14:00:00Z,8875,8881.8,8857.8,8874.5
2020-04-27T14:15:00Z,8874.6,8886.4,8848.2,8858.1
2020-04-27T14:30:00Z,8858.3,8863.3,8837,8852
2020-04-27T14:45:00Z,8852,8853.3,8822.5,8826.2
2020-04-27T15:00:00Z,8826.1,8844.9,8816.7,8843.4
2020-04-27T15:15:00Z,8843.3,8871.6,8843.2,8867.8
2020-04-27T15:30:00Z,8867.9,8872.2,8860.9,8871.5
2020-04-27T15:45:00Z,8871.5,8873,8848.1,8854.1
2020-04-27T16:00:00Z,8854,8859.3,8826.5,8835.3
2020-04-27T16:15:00Z,8835.2,8848,8829.4,8839.2
2020-04-27T16:30:00Z,8839.3,8862.3,8839.2,8848.5
2020-04-27T16:45:00Z,8848.5,8850.1,8836.7,8846
2020-04-27T17:00:00Z,8845.8,8847,8824.5,8830.4
2020-04-27T17:15:00Z,8830.3,8833.5,8803.2,8819.3
2020-04-27T17:30:00Z,8819.4,8821.1,8800.2,8803.3
2020-04-27T17:45:00Z,8803.4,8819.6,8798.5,8811
2020-04-27T18:00:00Z,8811,8831.6,8810.8,8825.7
2020-04-27T18:15:00Z,8825.7,8831.8,8817.2,8818.5
2020-04-27T18:30:00Z,8818.6,8841.1,8812.2,8835.6
2020-04-27T18:45:00Z,8835.7,8846.6,8831.6,8834
2020-04-27T19:00:00Z,8833.8,8843.1,8824.1,8833.8
2020-04-27T19:15:00Z,8833.9,8846.3,8831.5,8834.5
2020-04-27T19:30:00Z,8834.6,8857.8,8833.8,8857.5
2020-04-27T19:45:00Z,8857.5,8859.1,8829.1,8833.1
2020-04-27T20:00:00Z,8833.2,8836.7,8825.8,8831.6
2020-04-27T20:30:00Z,8833.2,8834.9,8828.3,8830
2020-04-27T20:45:00Z,8830,8833,8827,8827.1
2020-04-27T22:00:00Z,8815.4,8821.5,8811,8813.1
2020-04-27T22:15:00Z,8812,8832.3,8812,8830.8
2020-04-27T22:30:00Z,8830.9,8831.3,8821.7,8825.5
2020-04-27T22:45:00Z,8825.4,8829.7,8820.2,8823.6
2020-04-27T23:00:00Z,8823.7,8836.9,8821.8,8836.5
